timestamp,mem_used_gib,mem_available_gib
2026-05-04T01:48:13.589154+00:00,112.80794525146484,6.886318206787109
2026-05-04T01:48:14.589611+00:00,112.80797576904297,6.886287689208984
2026-05-04T01:48:15.590103+00:00,112.80768585205078,6.886577606201172
2026-05-04T01:48:16.590499+00:00,112.8067855834961,6.887477874755859
2026-05-04T01:48:17.590953+00:00,112.81019592285156,6.884067535400391
2026-05-04T01:48:18.591427+00:00,112.81005859375,6.884204864501953
2026-05-04T01:48:19.591834+00:00,112.81576538085938,6.878498077392578
2026-05-04T01:48:20.592348+00:00,112.81618118286133,6.878082275390625
2026-05-04T01:48:21.592746+00:00,112.81498718261719,6.879276275634766
2026-05-04T01:48:22.593234+00:00,112.81459426879883,6.879669189453125
2026-05-04T01:48:23.593697+00:00,112.81757354736328,6.876689910888672
2026-05-04T01:48:24.594183+00:00,112.81730270385742,6.876960754394531
2026-05-04T01:48:25.594584+00:00,112.81647109985352,6.8777923583984375
2026-05-04T01:48:26.595014+00:00,112.81660461425781,6.877658843994141
2026-05-04T01:48:27.595501+00:00,112.81585693359375,6.878406524658203
2026-05-04T01:48:28.595991+00:00,112.81516647338867,6.879096984863281
2026-05-04T01:48:29.596444+00:00,112.81451797485352,6.8797454833984375
2026-05-04T01:48:30.596937+00:00,112.81411743164062,6.880146026611328
2026-05-04T01:48:31.597359+00:00,112.81436157226562,6.879901885986328
2026-05-04T01:48:32.597788+00:00,112.81364059448242,6.880622863769531
2026-05-04T01:48:33.598256+00:00,112.81478881835938,6.879474639892578
2026-05-04T01:48:34.598550+00:00,112.81579971313477,6.8784637451171875
2026-05-04T01:48:35.598942+00:00,112.82270431518555,6.871559143066406
2026-05-04T01:48:36.599359+00:00,112.82857131958008,6.865692138671875
2026-05-04T01:48:37.599799+00:00,112.83606719970703,6.858196258544922
2026-05-04T01:48:38.600307+00:00,112.84207153320312,6.852191925048828
2026-05-04T01:48:39.600678+00:00,112.84025192260742,6.854011535644531
2026-05-04T01:48:40.601155+00:00,112.83989715576172,6.854366302490234
2026-05-04T01:48:41.601593+00:00,112.83662414550781,6.857639312744141
2026-05-04T01:48:42.601929+00:00,112.835693359375,6.858570098876953
2026-05-04T01:48:43.602373+00:00,112.83391189575195,6.8603515625
2026-05-04T01:48:44.602719+00:00,112.83378219604492,6.860481262207031
2026-05-04T01:48:45.603199+00:00,112.83274459838867,6.861518859863281
2026-05-04T01:48:46.603719+00:00,112.83687591552734,6.857387542724609
2026-05-04T01:48:47.604279+00:00,112.83538818359375,6.858875274658203
2026-05-04T01:48:48.604835+00:00,112.83339309692383,6.860870361328125
2026-05-04T01:48:49.605403+00:00,112.84661483764648,6.847648620605469
2026-05-04T01:48:50.605944+00:00,112.84576797485352,6.8484954833984375
2026-05-04T01:48:51.606481+00:00,112.84403610229492,6.850227355957031
2026-05-04T01:48:52.606761+00:00,112.84306335449219,6.851200103759766
2026-05-04T01:48:53.607003+00:00,112.84296417236328,6.851299285888672
2026-05-04T01:48:54.607333+00:00,112.8415756225586,6.852687835693359
2026-05-04T01:48:55.607692+00:00,112.8406867980957,6.85357666015625
2026-05-04T01:48:56.608084+00:00,112.83962631225586,6.854637145996094
2026-05-04T01:48:57.608441+00:00,112.83920669555664,6.8550567626953125
2026-05-04T01:48:58.608808+00:00,112.84685134887695,6.847412109375
2026-05-04T01:48:59.609252+00:00,112.84713363647461,6.847129821777344
2026-05-04T01:49:00.609646+00:00,112.84814453125,6.846118927001953
2026-05-04T01:49:01.610130+00:00,112.85100936889648,6.843254089355469
2026-05-04T01:49:02.610596+00:00,112.85081481933594,6.843448638916016
2026-05-04T01:49:03.610942+00:00,112.85250091552734,6.841762542724609
2026-05-04T01:49:04.611285+00:00,112.85223007202148,6.842033386230469
2026-05-04T01:49:05.611692+00:00,112.85162734985352,6.8426361083984375
2026-05-04T01:49:06.611987+00:00,112.85111236572266,6.843151092529297
2026-05-04T01:49:07.612380+00:00,112.85073471069336,6.843528747558594
2026-05-04T01:49:08.612644+00:00,112.85064697265625,6.843616485595703
2026-05-04T01:49:09.612896+00:00,112.8514633178711,6.842800140380859
2026-05-04T01:49:10.613367+00:00,112.85456466674805,6.839698791503906
2026-05-04T01:49:11.613611+00:00,112.855712890625,6.838550567626953
2026-05-04T01:49:12.613968+00:00,112.8615951538086,6.832668304443359
2026-05-04T01:49:13.614310+00:00,112.8613052368164,6.832958221435547
2026-05-04T01:49:14.614791+00:00,112.86120986938477,6.8330535888671875
2026-05-04T01:49:15.615214+00:00,112.86126708984375,6.832996368408203
2026-05-04T01:49:16.615580+00:00,112.85977554321289,6.8344879150390625
2026-05-04T01:49:17.615951+00:00,112.8585205078125,6.835742950439453
2026-05-04T01:49:18.616336+00:00,112.85746002197266,6.836803436279297
2026-05-04T01:49:19.616683+00:00,112.85650634765625,6.837757110595703
2026-05-04T01:49:20.616960+00:00,112.85624694824219,6.838016510009766
2026-05-04T01:49:21.617198+00:00,112.85759735107422,6.836666107177734
2026-05-04T01:49:22.617552+00:00,112.85707092285156,6.837192535400391
2026-05-04T01:49:23.618211+00:00,112.85696792602539,6.8372955322265625
2026-05-04T01:49:24.618860+00:00,112.856689453125,6.837574005126953
2026-05-04T01:49:25.619619+00:00,112.8566665649414,6.837596893310547
2026-05-04T01:49:26.619950+00:00,112.85655212402344,6.837711334228516
2026-05-04T01:49:27.620248+00:00,112.85650253295898,6.837760925292969
2026-05-04T01:49:28.620563+00:00,112.85597610473633,6.838287353515625
2026-05-04T01:49:29.620876+00:00,112.85615539550781,6.838108062744141
2026-05-04T01:49:30.621393+00:00,112.85612106323242,6.838142395019531
2026-05-04T01:49:31.622018+00:00,112.85771179199219,6.836551666259766
2026-05-04T01:49:32.622556+00:00,112.85551452636719,6.838748931884766
2026-05-04T01:49:33.622957+00:00,112.85518646240234,6.839076995849609
2026-05-04T01:49:34.623526+00:00,112.85520553588867,6.839057922363281
2026-05-04T01:49:35.623919+00:00,112.85879135131836,6.835472106933594
2026-05-04T01:49:36.624415+00:00,112.85659790039062,6.837665557861328
2026-05-04T01:49:37.625083+00:00,112.85448837280273,6.839775085449219
2026-05-04T01:49:38.625450+00:00,112.854248046875,6.840015411376953
2026-05-04T01:49:39.626242+00:00,112.85409545898438,6.840167999267578
2026-05-04T01:49:40.626646+00:00,112.8537712097168,6.840492248535156
2026-05-04T01:49:41.627076+00:00,112.86077499389648,6.833488464355469
2026-05-04T01:49:42.627487+00:00,112.86020278930664,6.8340606689453125
2026-05-04T01:49:43.627884+00:00,112.85881423950195,6.83544921875
2026-05-04T01:49:44.628257+00:00,112.85660934448242,6.837654113769531
2026-05-04T01:49:45.628689+00:00,112.85491561889648,6.839347839355469
2026-05-04T01:49:46.629125+00:00,112.85364532470703,6.840618133544922
2026-05-04T01:49:47.629615+00:00,112.85327911376953,6.840984344482422
2026-05-04T01:49:48.629933+00:00,112.85224914550781,6.842014312744141
2026-05-04T01:49:49.630305+00:00,112.85116577148438,6.843097686767578
2026-05-04T01:49:50.630705+00:00,112.85073471069336,6.843528747558594
2026-05-04T01:49:51.631136+00:00,112.85250473022461,6.841758728027344
2026-05-04T01:49:52.631563+00:00,112.85890579223633,6.835357666015625
2026-05-04T01:49:53.632006+00:00,112.85725402832031,6.837009429931641
2026-05-04T01:49:54.632540+00:00,112.85659790039062,6.837665557861328
2026-05-04T01:49:55.633049+00:00,112.8544807434082,6.83978271484375
2026-05-04T01:49:56.633426+00:00,112.854248046875,6.840015411376953
2026-05-04T01:49:57.633869+00:00,112.85196685791016,6.842296600341797
2026-05-04T01:49:58.634314+00:00,112.85136413574219,6.842899322509766
2026-05-04T01:49:59.634732+00:00,112.85175323486328,6.842510223388672
2026-05-04T01:50:00.635191+00:00,112.84971237182617,6.844551086425781
2026-05-04T01:50:01.635542+00:00,112.84966659545898,6.844596862792969
2026-05-04T01:50:02.635981+00:00,112.84930038452148,6.844963073730469
2026-05-04T01:50:03.636441+00:00,112.84943008422852,6.8448333740234375
2026-05-04T01:50:04.636784+00:00,112.84920883178711,6.845054626464844
2026-05-04T01:50:05.637233+00:00,112.85627365112305,6.837989807128906
2026-05-04T01:50:06.637682+00:00,112.85450744628906,6.839756011962891
2026-05-04T01:50:07.638161+00:00,112.85616302490234,6.838100433349609
2026-05-04T01:50:08.638642+00:00,112.85493087768555,6.839332580566406
2026-05-04T01:50:09.639072+00:00,112.8536262512207,6.84063720703125
2026-05-04T01:50:10.639501+00:00,112.85251235961914,6.8417510986328125
2026-05-04T01:50:11.640049+00:00,112.85116195678711,6.843101501464844
2026-05-04T01:50:12.640729+00:00,112.85098648071289,6.8432769775390625
2026-05-04T01:50:13.641289+00:00,112.8502426147461,6.844020843505859
2026-05-04T01:50:14.641845+00:00,112.84960174560547,6.844661712646484
2026-05-04T01:50:15.642387+00:00,112.8503646850586,6.843898773193359
2026-05-04T01:50:16.642975+00:00,112.84938049316406,6.844882965087891
2026-05-04T01:50:17.643726+00:00,112.84947204589844,6.844791412353516
2026-05-04T01:50:18.644329+00:00,112.8497314453125,6.844532012939453
2026-05-04T01:50:19.644900+00:00,112.84967041015625,6.844593048095703
2026-05-04T01:50:20.645856+00:00,112.84946823120117,6.844795227050781
2026-05-04T01:50:21.646768+00:00,112.84883117675781,6.845432281494141
2026-05-04T01:50:22.647224+00:00,112.84848403930664,6.8457794189453125
2026-05-04T01:50:23.647568+00:00,112.84868621826172,6.845577239990234
2026-05-04T01:50:24.648017+00:00,112.84812545776367,6.846138000488281
2026-05-04T01:50:25.648388+00:00,112.84741973876953,6.846843719482422
2026-05-04T01:50:26.648732+00:00,112.84669876098633,6.847564697265625
2026-05-04T01:50:27.649093+00:00,112.84677124023438,6.847492218017578
2026-05-04T01:50:28.649405+00:00,112.84592819213867,6.848335266113281
2026-05-04T01:50:29.649910+00:00,112.85322570800781,6.841037750244141
2026-05-04T01:50:30.650259+00:00,112.85095977783203,6.843303680419922
2026-05-04T01:50:31.650565+00:00,112.84904861450195,6.84521484375
2026-05-04T01:50:32.658125+00:00,112.84907531738281,6.845188140869141
2026-05-04T01:50:33.658517+00:00,112.84845352172852,6.8458099365234375
2026-05-04T01:50:34.658945+00:00,112.84753036499023,6.846733093261719
2026-05-04T01:50:35.659216+00:00,112.84683609008789,6.8474273681640625
2026-05-04T01:50:36.659518+00:00,112.8471794128418,6.847084045410156
2026-05-04T01:50:37.659917+00:00,112.84622955322266,6.848033905029297
2026-05-04T01:50:38.660167+00:00,112.84541702270508,6.848846435546875
2026-05-04T01:50:39.660458+00:00,112.84490966796875,6.849353790283203
2026-05-04T01:50:40.660828+00:00,112.85287475585938,6.841388702392578
2026-05-04T01:50:41.661225+00:00,112.85248947143555,6.841773986816406
2026-05-04T01:50:42.661586+00:00,112.85065841674805,6.843605041503906
2026-05-04T01:50:43.661868+00:00,112.84887313842773,6.845390319824219
2026-05-04T01:50:44.662276+00:00,112.84758377075195,6.8466796875
2026-05-04T01:50:45.662706+00:00,112.84641647338867,6.847846984863281
2026-05-04T01:50:46.663309+00:00,112.8461685180664,6.848094940185547
2026-05-04T01:50:47.663704+00:00,112.84564208984375,6.848621368408203
2026-05-04T01:50:48.664043+00:00,112.84984970092773,6.844413757324219
2026-05-04T01:50:49.664418+00:00,112.85125350952148,6.843009948730469
2026-05-04T01:50:50.664848+00:00,112.84968948364258,6.844573974609375
2026-05-04T01:50:51.665304+00:00,112.85220718383789,6.8420562744140625
2026-05-04T01:50:52.665767+00:00,112.85223007202148,6.842033386230469
2026-05-04T01:50:53.666101+00:00,112.85258102416992,6.841682434082031
2026-05-04T01:50:54.666500+00:00,112.85309600830078,6.841167449951172
2026-05-04T01:50:55.666852+00:00,112.85210800170898,6.842155456542969
2026-05-04T01:50:56.667214+00:00,112.86113739013672,6.833126068115234
2026-05-04T01:50:57.667544+00:00,112.86007308959961,6.834190368652344
2026-05-04T01:50:58.667861+00:00,112.85811996459961,6.836143493652344
2026-05-04T01:50:59.668285+00:00,112.85648345947266,6.837779998779297
2026-05-04T01:51:00.668721+00:00,112.85465240478516,6.839611053466797
2026-05-04T01:51:01.669001+00:00,112.8582878112793,6.835975646972656
2026-05-04T01:51:02.669323+00:00,112.85752487182617,6.836738586425781
2026-05-04T01:51:03.669637+00:00,112.85725784301758,6.837005615234375
2026-05-04T01:51:04.669950+00:00,112.8565788269043,6.837684631347656
2026-05-04T01:51:05.670256+00:00,112.85689926147461,6.837364196777344
2026-05-04T01:51:06.670650+00:00,112.85687637329102,6.8373870849609375
2026-05-04T01:51:07.671048+00:00,112.8557357788086,6.838527679443359
2026-05-04T01:51:08.671545+00:00,112.85478973388672,6.839473724365234
2026-05-04T01:51:09.671820+00:00,112.85444259643555,6.839820861816406
2026-05-04T01:51:10.672175+00:00,112.85419464111328,6.840068817138672
2026-05-04T01:51:11.672516+00:00,112.85430526733398,6.839958190917969
2026-05-04T01:51:12.672791+00:00,112.85464096069336,6.839622497558594
2026-05-04T01:51:13.673262+00:00,112.85391616821289,6.8403472900390625
2026-05-04T01:51:14.673691+00:00,112.85958099365234,6.834682464599609
2026-05-04T01:51:15.674205+00:00,112.85889053344727,6.8353729248046875
2026-05-04T01:51:16.674788+00:00,112.85792541503906,6.836338043212891
2026-05-04T01:51:17.675393+00:00,112.85786437988281,6.836399078369141
2026-05-04T01:51:18.675790+00:00,112.85538101196289,6.8388824462890625
2026-05-04T01:51:19.676321+00:00,112.85549545288086,6.838768005371094
2026-05-04T01:51:20.676612+00:00,112.85541534423828,6.838848114013672
2026-05-04T01:51:21.677141+00:00,112.85561752319336,6.838645935058594
2026-05-04T01:51:22.677626+00:00,112.85413360595703,6.840129852294922
2026-05-04T01:51:23.678097+00:00,112.85459899902344,6.839664459228516
2026-05-04T01:51:24.678461+00:00,112.85432815551758,6.839935302734375
2026-05-04T01:51:25.678807+00:00,112.85461807250977,6.8396453857421875
2026-05-04T01:51:26.679261+00:00,112.85511779785156,6.839145660400391
2026-05-04T01:51:27.679784+00:00,112.85483169555664,6.8394317626953125
2026-05-04T01:51:28.680318+00:00,112.85422897338867,6.840034484863281
2026-05-04T01:51:29.680706+00:00,112.85560989379883,6.838653564453125
2026-05-04T01:51:30.681210+00:00,112.8581771850586,6.836086273193359
2026-05-04T01:51:31.681566+00:00,112.8580551147461,6.836208343505859
2026-05-04T01:51:32.682100+00:00,112.85710144042969,6.837162017822266
2026-05-04T01:51:33.682464+00:00,112.85659790039062,6.837665557861328
2026-05-04T01:51:34.682854+00:00,112.85586166381836,6.838401794433594
2026-05-04T01:51:35.683224+00:00,112.85591125488281,6.838352203369141
2026-05-04T01:51:36.683596+00:00,112.85501098632812,6.839252471923828
2026-05-04T01:51:37.684041+00:00,112.85523223876953,6.839031219482422
2026-05-04T01:51:38.684472+00:00,112.85498809814453,6.839275360107422
2026-05-04T01:51:39.684967+00:00,112.8547248840332,6.83953857421875
2026-05-04T01:51:40.685473+00:00,112.85580444335938,6.838459014892578
2026-05-04T01:51:41.685862+00:00,112.85625076293945,6.8380126953125
2026-05-04T01:51:42.686205+00:00,112.85578155517578,6.838481903076172
2026-05-04T01:51:43.686584+00:00,112.85784530639648,6.836418151855469
2026-05-04T01:51:44.687066+00:00,112.8589096069336,6.835353851318359
2026-05-04T01:51:45.687410+00:00,112.8581657409668,6.836097717285156
2026-05-04T01:51:46.687833+00:00,112.85725784301758,6.837005615234375
2026-05-04T01:51:47.688333+00:00,112.85680389404297,6.837459564208984
2026-05-04T01:51:48.688855+00:00,112.85685729980469,6.837406158447266
2026-05-04T01:51:49.689369+00:00,112.85628128051758,6.837982177734375
2026-05-04T01:51:50.689700+00:00,112.855224609375,6.839038848876953
2026-05-04T01:51:51.690187+00:00,112.85833740234375,6.835926055908203
2026-05-04T01:51:52.690626+00:00,112.85795211791992,6.836311340332031
2026-05-04T01:51:53.691020+00:00,112.85729217529297,6.836971282958984
2026-05-04T01:51:54.691351+00:00,112.86236953735352,6.8318939208984375
2026-05-04T01:51:55.691723+00:00,112.86089324951172,6.833370208740234
2026-05-04T01:51:56.692239+00:00,112.86067199707031,6.833591461181641
2026-05-04T01:51:57.692715+00:00,112.85967636108398,6.834587097167969
2026-05-04T01:51:58.693268+00:00,112.85927963256836,6.834983825683594
2026-05-04T01:51:59.693775+00:00,112.85882949829102,6.8354339599609375
2026-05-04T01:52:00.694273+00:00,112.85836791992188,6.835895538330078
2026-05-04T01:52:01.694742+00:00,112.85788345336914,6.8363800048828125
2026-05-04T01:52:02.695235+00:00,112.85668563842773,6.837577819824219
2026-05-04T01:52:03.695754+00:00,112.8561897277832,6.83807373046875
2026-05-04T01:52:04.696134+00:00,112.86394882202148,6.830314636230469
2026-05-04T01:52:05.696484+00:00,112.86366271972656,6.830600738525391
2026-05-04T01:52:06.696848+00:00,112.86321258544922,6.831050872802734
2026-05-04T01:52:07.697224+00:00,112.8629264831543,6.831336975097656
2026-05-04T01:52:08.697570+00:00,112.86211395263672,6.832149505615234
2026-05-04T01:52:09.697926+00:00,112.86177062988281,6.832492828369141
2026-05-04T01:52:10.698431+00:00,112.86128234863281,6.832981109619141
2026-05-04T01:52:11.698933+00:00,112.86276626586914,6.8314971923828125
2026-05-04T01:52:12.699358+00:00,112.86206436157227,6.8321990966796875
2026-05-04T01:52:13.699714+00:00,112.8614273071289,6.832836151123047
2026-05-04T01:52:14.700062+00:00,112.86124420166016,6.833019256591797
2026-05-04T01:52:15.700435+00:00,112.86144638061523,6.832817077636719
2026-05-04T01:52:16.700826+00:00,112.86079025268555,6.833473205566406
2026-05-04T01:52:17.701329+00:00,112.86785888671875,6.826404571533203
2026-05-04T01:52:18.701836+00:00,112.86731338500977,6.8269500732421875
2026-05-04T01:52:19.702271+00:00,112.86612319946289,6.8281402587890625
2026-05-04T01:52:20.702798+00:00,112.86395263671875,6.830310821533203
2026-05-04T01:52:21.703191+00:00,112.86371612548828,6.830547332763672
2026-05-04T01:52:22.703690+00:00,112.86301040649414,6.8312530517578125
2026-05-04T01:52:23.704186+00:00,112.86258697509766,6.831676483154297
2026-05-04T01:52:24.704677+00:00,112.86223220825195,6.83203125
2026-05-04T01:52:25.705172+00:00,112.86172103881836,6.832542419433594
2026-05-04T01:52:26.705532+00:00,112.86184692382812,6.832416534423828
2026-05-04T01:52:27.705884+00:00,112.8610725402832,6.83319091796875
2026-05-04T01:52:28.706393+00:00,112.8626594543457,6.83160400390625
2026-05-04T01:52:29.706868+00:00,112.86266708374023,6.831596374511719
2026-05-04T01:52:30.707437+00:00,112.86240768432617,6.831855773925781
2026-05-04T01:52:31.707930+00:00,112.86212158203125,6.832141876220703
2026-05-04T01:52:32.708301+00:00,112.86222457885742,6.832038879394531
2026-05-04T01:52:33.708755+00:00,112.86172485351562,6.832538604736328
2026-05-04T01:52:34.709129+00:00,112.86087799072266,6.833385467529297
2026-05-04T01:52:35.709603+00:00,112.86123275756836,6.833030700683594
2026-05-04T01:52:36.709943+00:00,112.86090850830078,6.833354949951172
2026-05-04T01:52:37.710443+00:00,112.85982131958008,6.834442138671875
2026-05-04T01:52:38.710890+00:00,112.85958862304688,6.834674835205078
2026-05-04T01:52:39.711362+00:00,112.85844421386719,6.835819244384766
2026-05-04T01:52:40.711824+00:00,112.85742568969727,6.8368377685546875
2026-05-04T01:52:41.712338+00:00,112.8574104309082,6.83685302734375
2026-05-04T01:52:42.712784+00:00,112.85690689086914,6.8373565673828125
2026-05-04T01:52:43.713195+00:00,112.85766983032227,6.8365936279296875
2026-05-04T01:52:44.713539+00:00,112.85729217529297,6.836971282958984
2026-05-04T01:52:45.713813+00:00,112.85780715942383,6.836456298828125
2026-05-04T01:52:46.714099+00:00,112.85709381103516,6.837169647216797
2026-05-04T01:52:47.714369+00:00,112.85686111450195,6.83740234375
2026-05-04T01:52:48.714608+00:00,112.8565902709961,6.837673187255859
2026-05-04T01:52:49.714901+00:00,112.85831832885742,6.835945129394531
2026-05-04T01:52:50.715314+00:00,112.85857391357422,6.835689544677734
2026-05-04T01:52:51.715690+00:00,112.85814666748047,6.836116790771484
2026-05-04T01:52:52.715953+00:00,112.8577766418457,6.83648681640625
2026-05-04T01:52:53.716294+00:00,112.85781860351562,6.836444854736328
2026-05-04T01:52:54.716518+00:00,112.8581657409668,6.836097717285156
2026-05-04T01:52:55.716736+00:00,112.85762786865234,6.836635589599609
2026-05-04T01:52:56.717078+00:00,112.85694885253906,6.837314605712891
2026-05-04T01:52:57.717418+00:00,112.85806274414062,6.836200714111328
2026-05-04T01:52:58.717763+00:00,112.85743713378906,6.836826324462891
2026-05-04T01:52:59.718124+00:00,112.85773468017578,6.836528778076172
2026-05-04T01:53:00.718421+00:00,112.85702896118164,6.8372344970703125
2026-05-04T01:53:01.718846+00:00,112.85700988769531,6.837253570556641
2026-05-04T01:53:02.719215+00:00,112.85869598388672,6.835567474365234
2026-05-04T01:53:03.719614+00:00,112.85851669311523,6.835746765136719
2026-05-04T01:53:04.719993+00:00,112.85809326171875,6.836170196533203
2026-05-04T01:53:05.720453+00:00,112.85792541503906,6.836338043212891
2026-05-04T01:53:06.720870+00:00,112.88833236694336,6.805931091308594
